id,sound,text
5je3JLH9P6jQ9eboEQEN,d5c54876-c02c-4b87-a01c-ede5df349df8.wav,ni kali sana kupita jana
5jh7sdf6g30keGTbEBg8,fe913fce-1d00-4643-a338-87e5235981db.wav,Napenda
5jkNH0XxW0vgGQTQhIff,9559439c-6747-47da-84d8-0aded32fc2cb.wav,Kila
5js8PU0rxdXkrMV5yYLr,4c08c482-3039-4d97-acca-80467db2d834.wav,Nikipata
5jswCjTZnkDJIAVnySUH,f746f35e-babf-46e4-b71c-83106da3fe2a.wav,ya pale
5ju76RssONtmT8485v4w,51253ada-a1b9-45c6-a876-14ca14ed9374.wav,kuna majumba mengi
5jy8CQ5CRAgnUu9BFpCF,a52bd642-cc8e-4c34-8ca3-db2bea589fbc.wav,sasa
5k03wUAZs5xV2wnvcEAq,958da7d5-845b-4ef1-9603-449fefb13271.aac,hizo ambazo 
5k2mkypLMhTMlCyGmzqP,31cc741f-2601-4676-9a29-942b91ce2912.wav,ya jioni na
5kMB82neIUDaAlaCvDid,be89039b-a43e-4281-b310-70036d1f389f.wav,kaingia uani kujikosha tope
5kWCFjDJlP1IaupX3fuF,5ab09bea-0603-4953-9815-604ede71aaed.wav,abu
5kYOBWLUkxrNAY0UrZRd,5687e04b-a6d3-4499-a3cb-68e3e03d34e2.wav,Bendera
5kc1pLUtK5QkCXnD4HyY,5fa3bfc2-a1f4-4332-8e40-c3c3446e489e.wav,Hili
5keMcQPyS6tDLcXYdNAv,b704f163-b00a-4bd9-a883-89793a0eb911.wav,Amefanya
5kfpA3bjYBrpPvAKSRwr,83a71fc9-a775-48d4-8f42-080ffd798dfc.wav,ya
5km3Ml5PoISkhepohB4I,c4f97d0b-59c6-40f5-8955-89f687e2cf57.wav,Vijana hawa wamejihusisha
5krVR2QXQwfP8YchrAIL,6ac5f0d3-4230-4ccc-ad23-f9fce14638a3.wav,Wanyama
5kzkwd4TV85urwEbazzD,a09e0530-de3e-4562-a2b9-7249480a990b.wav,ni kijana jasiri
5l8iDLcuQFf9iSBGRGYv,6a55bc77-b10f-4307-8c90-cff04146f215.aac,Moshi
5lCF8Jer9AJTw3t8tZNI,95b3b162-1e9a-40f0-b73a-efe6d5d22e99.aac,wigo wa ukusanyaji wa mapato
5lHdjEgtTYfsPSSndl0D,3fa4c489-f36a-49f8-96b7-e0ea35a8a340.wav,linasababishwa
5lIBTv9uUNgcGE3NBeyy,ced784f8-06ea-4b83-bc28-fe5a90810fc2.wav,Ebu tumsubirie kwanza.
5lL32aXKu84KetT1BNX9,317c4ae5-72e2-4dde-9bca-331dfa48d69f.wav,anapenda
5lUAt2phJgNjqHh8r5Mk,24ceec4e-3173-4739-bb51-c0f275c47e66.aac,Ofisa Masoko kutoka
5lWrgq2YjOuo0dlO1nXZ,e05a9ff1-7486-41ae-8ecc-32c6bca7786f.wav,tutaenda maabadi misa ya
5lbhSb23qaEgopEhZvtW,121140ab-1961-455b-b532-6d79314329d4.wav,letu halina mwakilishi
5lh9bSdDP9XLOtAvtsPd,df2df481-da57-4c34-945f-fef4fe322f92.wav,Jinsia ya kiume ina nguvu zaidi ya jinsia
5ljUA4mUYDtSzWt0Qtv0,bacd00a0-b1b5-456b-98c5-1ff3e3fb1be3.wav,Napenda mahesabu ya
5lkoqjd49j8fw1UljiWx,0ad38956-ed20-4c23-b2dd-360b51c9cba7.wav,wanatakiwa kuondoka leo
5llPA1jFTgOD5FuR7oCd,9bfbbeeb-1b52-4314-ad75-dd8a535bcdf6.wav,vijana
5llYcrFRZ9eEp8RVIMQE,680548cd-9ef5-4db9-af29-8dddf2716c52.wav,ua
5m19Iq9DHDrODrSVLG78,1c7ffb0f-4b28-4d69-9d27-cf6a1661a380.wav,Mtaa wa jirani
5m2bIXIjv4Jq1iFCHYBp,a3e3f73f-36dd-4b23-82b8-9aaa02cfe298.wav,Masikini
5mJ2KOmuCWLSQ6JSGUu5,24a026e3-8a50-4c1c-aa86-2fda074d4451.wav,Poleni
5mRfQn6Mi8K6LbMv4P07,a41f90ef-345c-485a-a8aa-e0bd13953626.wav,‘abee mwanangu’ mama aliitikia
5mV1HwXyrWHy1HVJMsVA,4b984e6d-8fb8-4bf3-b1ff-c89fe28d3702.aac,Mpina alisema na
5mY6oQopXzmaOTffCv49,3901292f-31f0-42c1-ae76-4fcdabded75f.wav,Jumamosi
5mco5aF4ZInOGlRWcwUb,f6095d35-7db1-4c2e-a9a3-9ddf33271ec7.aac,la
5mikiKofTF40jQC8HwRl,3f188dcb-8355-4bd3-ac2a-91ad8cd37014.wav,limetembelea jimbo la
5mm2nBrTupls2FzHavfF,ffc04fec-e62c-43ac-93cd-f54a72bbc98d.wav,mkuu wa judo
5mqbSYFuwTRkYGSUr3Wl,60c5f8fa-3074-4809-82d6-e08c6c006e37.wav,hela ya
5mqulZAWOMY1GQZeSJJD,e6d4e77d-f997-4fe3-ba8f-b5f8262bbb5a.aac,Anasema soko lina vizimba
5myrLLfEG3G5wqLAvsw8,4e7aa6b7-605e-489a-85d8-b3fe2a64aef5.wav,hili ni la
5n13ozc5RS5Lpflv1cT2,5c83ff0a-78b1-4826-80bc-e08f04bb3c93.aac,na wa kisasa pamoja
5n1QFOx1c8eI13uAaq1L,d7c935b3-bb15-436c-ab2d-a5fdfe2b481c.wav,tunapenda kula
5n4bxn1TLcUyCMx82lzb,699af2dd-5eda-4542-a902-59244300cf30.wav,Kipinidi
5n4cwiowwFRhfBNHgsw6,3b421e4f-51c0-4a63-97e6-00574fe74906.wav,familia
5n86qEOBTrZ5uJh4EnoU,d216fdcf-c926-4e68-aaf5-a5073f84cea2.wav,aliondoka jumla hajawahi kurudi
5nCMEPqHQaesVDfqkWnA,e223dba7-3c9a-4ea5-93a3-082b29c04682.wav,Kaka
5nFs7SdUJ9mqW5KXHrrY,a521c19e-0e89-41a7-8b7d-112fa6ea86db.wav,hupa juu sana kupita
5nPqmjUCnVriDdWe6Exj,f07cb8e6-4035-41d9-82e8-1d3e5f212e56.aac,cha ndege
5nQUneAGZWiKeePicrb7,3f690ea8-701a-4d7a-af71-04b2b176a9cd.wav,mahusiano na jinsia
5nQyHK4uBKDZLh0xue9u,1dbf1ddc-c4f0-471d-8b84-7798cc4c6788.aac,ni
5nhDMd2EMJHIkWbS8Ejs,c02f9ce2-663b-48f6-8eed-b7ac607b2dcb.wav,bibi huyu wamejizalia
5nq5vHNeb2tCNoC1dQI8,acdd9803-d38a-4cc0-8ef9-58b6e4c41099.wav,misaada ya juzuu
5o1a4Zv8HBPmniizFzyO,7ed2ee69-f61c-46a8-ae4a-b26c2ddcc87f.wav,-
5o3HaAoGubmKHjK2A5a4,294ef4db-6737-4bd8-a532-8db44a1136c7.wav,Daktari kanishauri nikasafishe
5o51eapOO5aUQGwVt2Sd,7d634b7f-1b39-41b5-ae27-996c05678462.wav,kujitokeza nyakati za
5oS5S8S6MRBe7LnbkgyS,d18b3a41-29c5-462b-bac5-4c18d9378e3a.wav,Baada
5oYiIsCjPaIw4PCoq0uq,8681568b-51bf-48f9-aa64-c5753ce67113.wav,juzuu
5ofgFE9bUgzlIPcH6tie,dfcaa32d-9652-48a2-bb7b-4359790192b9.wav,ake mama ni
5ojxZVH8KoKwaXBg1hB1,86579648-3f48-442c-ad97-44a815f77bfc.wav,Ukifanikiwa
5okECTGuw2QHglR1J7t9,a98aad0e-8e84-4a8d-8bca-62214a8c58fe.wav,Jodari ni samaki
5ou2e89hiFyDzvF18pvg,e9f8cd26-6a7a-4ab3-afe3-58dfb1dafd7f.wav,setu zote jumla
5ovSfQrQ6ylXAfyHAive,7d1a0d17-c9fe-4558-8c0b-9ba311525300.aac,ni
5p0rr90FuZ9boXk3tDpz,109ba34a-9a5a-4217-97dc-f31f5f1e01dd.wav,Mungu
5pEZ9TsfYeUVrO5NbLT1,6009189b-fbbc-46e9-a443-4318d167dee8.wav,haraka
5pVNGxKJAmNgSWDskkHg,da00ea06-aa24-48e4-b698-ced75ff30e69.wav,Wanafunzi
5pWCoZ9ewD4ZlY1cHuiP,9117e2ef-bf0c-4e10-b6c0-f5838e19fd56.aac,serikali imefuta leseni
5pgrLFS6QcJFSNKLDmBg,2df82e69-c36e-4eb8-8075-4cdc33fef2ac.wav,Jina la baba
5ph5a9xbRPYnwQrQAHbM,581f8fde-085a-49f0-8fef-14c7be93b9f4.wav,Hakuna maumivu makali
5pkjFK1UbP0H2pqExQMd,9a312649-115b-4ad4-8435-046f33bcdcd0.aac,Nani
5q2bQycOXI78BNSgkuZ0,dc31ddec-de88-4007-8dd1-1e1aea539317.wav,Bado
5q9Mcw5ydJBgn01t3jaV,e3d07470-6cd5-453f-bc69-48a844fe7ec5.wav,juzuu ya kwanzahivyo
5qHq5GW9ioSI5SbLtyIv,33bb531a-2ff5-4c02-8f14-045c8468c161.aac,kinga
5qbiazZ16NqDrfdCYAQR,7da54a95-662b-43bc-94c4-b6f93960f9da.aac,ya fedha
5qe3OtlqZyQH4NkB1jsA,87964756-4c2f-4b83-a8b5-601046ce071a.wav,yatapatikana shuleni kwa
5qj6nPxFFxfiL1SwqlJL,2f27adcd-f360-4200-ad31-bbf881c674c9.aac,zote zinazodaiwa matrekta
5qjIXnqQG0OciOkBYlua,d93003e1-3d86-4761-953d-9a65913d161c.aac,Sh milioni 
5qofnabtUqt6hgShtPBa,bea8d57b-987d-470a-98f6-183728de456d.aac,wa
5qrpwOcTi6dmnScBPtNk,621277aa-691d-4890-a017-ef4601a66088.wav,Mwalimu wetu kasema
5r5l8xiClT2NArDQBI5t,88d15190-f04f-4fe2-9dca-2413f53028bc.wav,hajalala usiku wa
5rCP4ByluarZbgqrqYq6,e841b665-2ccd-46ca-a8c6-bd45f8d0f9fc.wav,wa judo
5rLrcp2l3E1n1pi90rVT,064dcc44-58ef-41f0-a523-c84e75fb9087.wav,kwenye jubilii kanisani
5rS9CYdRYZ7nfhLFcNb3,537cdc62-961a-4feb-9c51-76b837efbb2f.wav,Kaa ukijua kua
5rXlvPzoaRYgxEQw8EE5,2899b874-9c7c-4a25-a547-c8f295540f70.aac,Mkuu
5rrtSUotpcAFDYPwoLdv,7aa3fac6-024f-4dfb-8934-bd0ba391a86e.aac,na
5rt7GwMCyPBh3TclA3K6,fa7d3707-b944-4081-8849-fc072104512d.wav,abakasi
5s4fwcZNf8VpMGyMXXvX,2d5a167f-cfc8-4d05-8406-2ca532e3f77d.aac,kuwachukulia hatua
5s8hnwSupOSw3z25EY6y,c81e22c3-ac65-4fa5-abd3-e3efc86866d5.wav,mkuu wa judo
5s9xsL8sSRuQjPeU5BG0,5c33f95b-9063-40d3-980f-585318a1688d.aac,wa
5sGpz0oGkkBQVKJmCKc4,c3a0a65e-5119-418c-b96a-38ce57e65e94.aac,na
5sIB2TYTBbMWJN5qimQ7,2b9a20fd-8b39-4664-9e27-932b9a789d05.wav,kua makini usijeungua
5sMmunj9F3y8Zf75kvjR,507dffa1-c73e-42ac-ab6f-c348e285b295.wav,tangu walipomalizia kula
5sNB6BYoSeJKk9CKJBVL,f523acd1-ea31-456a-a6a8-0c7ec589c973.aac,hilo
5sU8YuKl06M21YZnWHhr,645270c3-c3a6-40e5-87ba-d29f8306959b.aac,Moja
5sZ1ffWnWjK1RoR0Ygnd,d15bb800-da8f-475e-b4b8-f1d5c7ba6481.wav,Ee! Usinisumbue.
5sjivyKuEjNVpebsaEPG,d620e462-13bc-4e36-8c35-278023e6f857.wav,huyu ni jongoo
5smniH1tFqnNGu5ou8C4,c64192ec-bb8c-4851-91cf-c5dd0a7a5e76.wav,nguo na hilo jinga
5stfaQfAVDIA8rIT6k6Q,f38652bc-064b-42e7-9feb-a8ac94aa1c7a.wav,sana
5svVgacqFCS1IvKrcjJV,87c8f059-a3c6-4259-ba44-3229e4035890.wav,Dada alipata shahada
5sxDSJZmRkp9BVDIocoE,1463fc3d-1e18-4f05-b634-aca424c32a7e.aac,naifutilia
5t29uBuaIwpcXlBAH8iG,75467a77-a07d-4b8a-ac9d-6cdf1a3ab4d8.aac,ya ruzuku
5tGV2J0C09bkXIFVwYSy,2964b3a8-b17a-4cc2-ba91-a1a2f0593e31.wav,Afisa
5tQCQsfKqYRaG0l1fKIf,5738c2ce-6056-4914-bf76-432bf5ba1a0e.wav,achee
5tR84tZPWwKh6wV0q6Pw,c1edc7d9-9743-4426-87b8-42794006a548.wav,Nikibadilisha simu nitakutaarifu
5tUDqovvKdmgbYzxUo3t,13a21b15-8cd3-45dd-80c5-0f9c87579cbc.aac,wakati akijibu
5tWHMexkbOo368l2h4HG,21538d53-1498-4c18-bcf3-49cde3e1960c.wav,Hainu
5tZ1etj9ZPsHJgJN4vDt,0638ce1a-fcf2-44a6-83b9-ddbe97dda451.wav,ni mchezo
5ta3FKXmGUBr9ka9Vliw,21d917ad-9d52-4974-bd35-1de276d418f1.wav,katika matayarisho ya
5tdmPgDpj5KOysV4IbfW,91cdf52b-177b-41ed-a43b-fdfd827ad0fc.wav,Analalamika
5tgwxToXDNDkXRMbkPDO,59c439e7-964e-4611-9f9c-d241e91793cf.wav,juzuu nikujulishe jambo
5tlT5QPnMqHnCqdXvpFL,2de6569f-62f7-4262-a20c-5e5b6a3df64e.aac,na
5tudJJEvsqY3uygjief1,70a388c6-88a2-440d-8aa7-0aa9c6ecddca.wav,bado amepigwa na
5u45ZyD1HjO423X6rJBI,2d575092-f0b4-4a6f-9d73-7c0121c79586.aac,za
5uB1THixtl98gPhYTtyK,5733420d-3e89-4665-b5a6-6f8105984aca.wav,wa agano la
5uQRz0qSONbYsafbkdjs,2f2eb497-cffa-403a-a693-414ed594fd14.wav,dada
5uU5xW0zLNMUND1nTirx,969bcb00-bcd0-43d0-98e3-b651142a588d.wav,john
5ucySkQihhqo9JDbOqNv,281d4e1e-faf0-4e2e-9598-e91e4c941361.aac,kutoka
5udR4Fqg3LdIzJLH8aE3,1f122d5f-a305-4406-8795-ec49b329e50e.wav,kumi na moja alfajiri
5ug6Lt7LmnWASHEmdDfv,09858426-e307-4b2e-b91c-450c8b4438bb.wav,nchi yetu kusitokee na
5ugaWyj80hOfkVmQVUjf,956f75ff-7e1e-44ff-b7df-2c7e5b2e3522.wav,ni siku
5ujFwjhA9ZGSQIasz8Qm,7321efbe-ba23-4172-9e9c-924b5fd9dbca.wav,nguvu zaidi
5utTvmnoPlCYp7zawxap,3b5bc18b-7d3a-4588-bbb5-4a65c367948c.wav,Leo
5uxVXlbf3vwkUvrbbwnw,7540d117-2601-4cf6-9fe9-0b1b5b69fe13.aac,ya
5v8hbvVqLXvrwWbizk79,db90388b-f29e-422d-9a4f-4d66f69c1edb.wav,wakati jambo ni
5vPaFk0mKPaTQAiEvFSV,08da2642-da06-4c64-9082-8d7977bfa969.wav,ya nyumba yao kuna
5vbeChg24fCpeWoPyh0Y,236b6122-57ed-4155-b3ce-86cb5eefc5dd.aac,akawapa
5vcmtWjCNWkYFZ2dxyLX,5ea53de7-f676-411b-82e1-fb0f808a636b.wav,mahesabu ya kujumlisha
5vigsT8VcQbo8kWol1W6,7e5a7d38-b039-4b58-9af5-7184090d6b47.wav,wawili bandani lazima yapigane Kwetu tunapenda kula jodari
5vpUuH3eIWeCriZ2kbHy,949551ba-42a2-430e-8bc9-ebf1377e191c.wav,Afrika
5vyvAEIHt50wEnj3K6Oi,dbcfdfb5-f57a-48d6-93e4-2901b27f8282.wav,majogoo
5w51Wt73TAwpwhsqLIpd,8ebdce19-255c-42a9-9df0-0eea3f657b06.wav,Kwenye
5w7OdEVZ51MwtDpx0qQH,68507a97-45f9-44ce-992e-72cba05cbcea.aac,Mkurugenzi
5wBlqqgQxDysJ2YYwAUJ,e0fc4dd2-a61e-4364-90dd-5c578d27581b.aac,mchanganyiko
5wIgOjPuDeWcqBVYQR1U,96896d3c-08d9-41e8-ae3c-339bbc927e2f.wav,kubishana
5wWo3rHROgAPJYmRkp78,26ff5f19-6e29-47b6-925a-a557ecc812e6.aac,Alisikia watu wanabisha
5wYZWlOo7vyJTErCnZVd,3f0cb910-45c1-442f-bc1f-474c3f7a6ea2.wav,makali
5wjOjOTntnYyggTbQoO4,4a9a098e-ea80-45db-b95b-779e4cea9671.aac,Alisema maeneo yaliyoruhusiwa
5wp0su2pN3dasip9ifBZ,4e6b29f5-7577-4272-9049-db95de0fc005.aac,za Mamlaka za
5x3j8KdEd3dUkVawvObV,c5a0563e-953c-45cb-a365-4d2993114bf3.aac,ya
5x6OpfY8sAzA7921Pco9,77281189-bf08-48fe-a357-a80c181ce058.wav,Mimi na familia yangu
5xQKQjkcYoc45c42ISRZ,ef922cc8-808b-41ea-a9ad-aab33c6f7acb.wav,Ee!
5xZPfVk45C567MkAW55l,d81d7ef5-f6ae-44e2-b965-3d998a8eecfb.wav,Mungu
5xesohVic5gBDDMVCFsw,d9359881-b4bd-41c2-acf1-4dd4bf6cb399.wav,Maneno yatatokea hapa
5xlGpBLpFtlvdNX4hLCM,31208c5b-df22-4f1a-8832-e119bc251ba6.wav,wengi walinusurika
5xnH50AwTsZlFbotMsdF,e33a5651-0a82-498a-b496-036378cbd3ec.aac,nilizonazo baadhi ya
5xsf5YBQ9TIf6WBNQekm,ffdff010-3877-4a37-8811-ad3672b14ecb.wav,anapika wali na
5xsrsOl8a7j8lQPdDg3d,6cc993f0-f8ec-4082-8c12-96ed4570f348.wav,wana
5y8wrWjZhnXayRsBQPA0,f8329cf7-693b-4259-846a-252ebf4b718f.wav,watu
5yAjxTz7q9Gc2LI075RF,974fa246-622a-450f-a95f-30a0a644e013.wav,Afisa wetu anatupenda
5yLLak5RkPhhpKIO2rzs,0b608f80-41c3-4bc3-a7a8-9bef3dd5471b.aac,Mongella
5yOLyF6f1Ao7xjyXRD3g,5a136798-f15d-43a1-8265-c45076b4a0e9.wav,kavuta jiko jana tulienda
5yWSCA6BgBWFD8kyyjtb,d7ab86c5-e5f7-42bb-8daa-a21d3dd6d22f.wav,Ngombe wake amezaa jike
5ygvwmHyYheTJMMNCSxd,f64b1202-66fd-43b6-8b99-34353bcb410f.aac,Maambukizi ya Homa
5yixImog8VLBtnax5k6Z,ced31238-11d9-47e8-8a17-9c1f81eeac5d.wav,Jongoo huonekana sana wakati
5yjXDwxGezbZHMDz1C7y,8952dde8-a39c-4a3f-a425-06bd875de0d6.aac,pekee
5yoXhiM6NmMtiJOMbbFo,d905ff3a-cb3c-4738-a6cb-082d3bcb5791.wav,mwako
5yv2YWkc2YfWobha3BaP,23193928-6dc5-4708-9767-e0b7a1c5cd3e.wav,kwa shilingi elfu
5z3KIT8EfRZSkz1ACCEQ,05d8200b-bddb-4ea1-a841-e20e47726e53.wav,Kasome kwa bidi
5z3fnDO7pZ6KprYRQEW7,2354cf50-f084-4832-80bd-2073a15f5ef4.aac,sasa
5z7a6m2opYgdFZApoIFx,233c8633-7185-40bd-a3db-a3e7ed60e65f.wav,utamu likipikwa na
5zQQncno0k9DHqw1SBF0,ef033d36-dde1-419b-9f88-5b19db62f80f.wav,kesi
5zRDvDx1SJ8PXKcRFIU2,164eac8e-5204-4bb4-9a21-ca82727e32fb.wav,tangu walipomalizia kula
5zRnVzj1d20PNShlvDki,7da6084b-b5d8-4bcf-a27a-e01932920a66.wav,leah
5zWGBV8w5VpqIZqtfSwz,747544fa-1c09-4475-b25f-224ee53e9c38.wav,kama maumivu ya
5zgR5MGnXzFuCDJfriov,28c738f0-9dd7-4d2a-896f-ae55a5405564.wav,sana kutembelea majumba
5zj6McfQ4uEt4vpPv7dT,8f53074f-9e84-4693-b83c-50910d92ee42.wav,mno linauwezo wa kutumia mkaaa
5zlyfqmt3eoouVQOhms3,9e7857b4-6a7a-4fb0-bedd-3ddaaf880366.wav,jimbi linaongeza nini
600RJlZAxJzAE3KCpRtU,510fac19-8715-4f6e-b551-29f9c697565e.wav,anaumwa ndio maana
60Gk9uIKIXKvSIydPvhH,aedfb222-b74e-441c-9b18-f76339383501.wav,kuna
60HJeH0KXbKu6mXgn0wy,99fa0b76-dae8-4eda-a097-cd7f990301d2.aac,ya
60J1O4XJ4VtMyhCJLvNX,88717418-a681-4963-ae59-55d552c12ffa.aac,wa
60PaPCxBzqCbGqlkQy1D,4cd0566d-adc2-44cf-8107-aa7ebcbfb76d.aac,wamelipa na wasikiuke
60nDOoYper35xcR3E788,7d7d8a35-22e6-4754-adde-ef3c989d0986.wav,mzuri unafundisha
60wJAFOIpieexUjenSZK,23cb076d-707e-40c8-b979-ac7ded4d3070.wav,kwa nje hivyo ni
61QxeZg1XE2ePlRAdR4U,30252f0e-f748-4afd-9a65-bc4ce6926e0c.wav,aliondoka
61ZLTxe4CunxC4dzgyxI,4a12af19-146f-429d-b5a1-ee8610b26f25.wav,Jogoo ananyama ngumu
61chrC1bDUwgWswg2q8q,fdcb82c0-0a66-4097-8e3e-94d817444294.wav,kina mama kwenye
61lehgbJy7IFeq7zQguA,49799be3-6cd6-44f0-bb85-af121e6faf8a.wav,Ni vigumu kujua
61okhRs3BJJCqHgR7PaF,ce073040-6ac3-4eba-9533-4128f0bd1d86.wav,Rose aliondoka jumla hajawahi
61oor7LrvyaSYJdyBRXQ,b6fa3cba-e3dd-472a-bd86-74da4dfa4e15.wav,ukoo limefanana na
61pOf7ZlppkFHI7Mgjt5,b6abfe6b-e506-48f6-9489-31024c658c1c.wav,Wajumbe
61zUf63iXVhvEYAKYLpR,bae5d23a-166e-4479-a759-fa18b3a25f83.wav,hili
622l7q88TdVGQsCjACYq,9ea7be7c-346e-4256-b33b-d8695208ccf0.wav,Yule
62FWSjeeu2n7OUHsbxUD,7c5cb408-c49e-4c64-864c-0a8e5035ee95.wav,leo kaamka hana
62KN9Exjqme39LdTO2QD,8b95d456-3dd6-424b-b633-13336bb8efeb.wav,sana kwa uongo
62L9NhIhWdwECiuyQwXk,71588e6c-e26e-4daf-94a2-e58420a9e1ad.wav,Maembe yako
62LDzt75fePMJYeOoy9f,219d23ba-fefe-4f42-ab99-54fe3e3fca73.wav,jubilii
62YCMw0or7OUXDn6JjiK,83d4a5ab-ab04-44f9-8bae-40f1b8ea69c0.aac,timu nyingi katika
62kOVYpBoj97VHhBlYPn,de3a08fe-b5a1-4549-b128-207e6f2eb9a6.aac,hizo zimenunuliwa katika
62lwVpwzzXiStxht3dp8,09e2e7ba-aca5-4d47-bf96-f7e350c25f86.wav,chumbani linasababishwa na
62ouO2xsOLzQHyWW0CAV,7d550891-1c6f-40e8-9854-81a4e012acfd.wav,na mbili za
62t03w3tX0QieduoPJZ2,ba6bc8a0-5fb8-4032-8cdc-d7a0c7282b3e.wav,siku tulioingoja
62vdCO7GnV5trnElAVc8,0201cc69-06f9-4068-a5f7-c7b866acf290.wav,na huyu mtu bora
639vMaiT7M0Kt6DFDwz7,ce6b959e-a508-4f84-878a-4d8930ad71e5.aac,juhudi
63Br1MzppLOsddQYR4SR,fcb2cc6d-5948-4879-982b-a097e26b5a82.aac,akamuuliza
63JZNZUKcozp62IMgv6M,faad41bc-e1f6-4c8c-8cea-c81834c7d856.wav,Nkitaka
63YeytmYrUM1eNVeZHyj,da42d9bf-463f-4c71-991d-d8c4d44f431a.wav,ili
63ZL6b2rQZenw98TqvTz,14180a2f-d1d7-4cb0-8c13-94308164d322.wav,Twende
63bR3nVcpZeiNUPTlbPZ,fb038187-aace-43d7-8fe7-5312d98cffe9.wav,Paka wake amekwama
63gdFBKFFRexp3axYrPO,9e9a0055-6f9a-4caa-9c39-0970dcec215d.wav,Binti
63reqKLIwgwuSedidrN9,5ddc5dfe-7fab-40fa-8e22-e565c0b06a5d.wav,kaamka hana raha
63x7bLI7C6Op0sObsysn,af21698d-a5e6-4ef4-9c51-dd050fe3ab5a.wav,jumuia ya wazee
63xD78rCCl62hNa3YPZB,11162530-c364-44c2-be8a-03e7d4a711d6.aac,asiye
646poSmGnF2u8m9fGYTf,7ed940b0-c058-41c9-89fd-18090e6980fb.wav,achee
647CpOmII89lW2zZA5Kx,d25cdc10-2147-47a3-95f5-109648286ee3.wav,wanafunzi
649Wlm8SZ27kK3nsqUMA,6156cfdb-f399-41b8-809e-3ac566f93bb2.wav,jumla hajawahi kurudi
64fIXxUZgZ3GqKeUOsxA,9c1888dc-bde9-4496-99b0-17f61e7457b4.wav,Viongozi hawa wanajuana
64jkct19Yu3oVsaDaoEM,a965ad73-d97c-4687-9b36-ead259f01d91.wav,kwa
64l9PsuV8EYvvBmqlI75,54d44db1-c55c-45cb-a987-c7f2c2d83c12.aac,ya kuchukuwa ubingwa
64nK5z0KaVlqosGndfa0,c383dcb0-0c9c-4c51-a594-482b95622a54.aac,pia
657SZvM9OSulzTQErZn8,17515ff6-ec6a-4c26-8862-95d74304f351.aac,fedha
65IypNN3f8lKHIJ8L3EI,e2f9e9ee-1a2b-4428-bffa-8509fb7bb07f.wav,nampenda
65PBZBCTe7wjdloXzfcA,4c4faded-7304-4f5c-a660-b22cf7751dcb.aac,Sungura
65R7a6pIOU1cH7TD6NqK,26e29f50-6346-497b-a9ec-a55455c2e376.wav,kujihusisha
65VdaJI2IKGH2oYk4dF3,34a38273-e9e6-43e3-9d06-a4071dd38f93.wav,kwetu wameanda jubilii
65c3BeMylw96wtSi0Ugh,92e8f443-37ab-4004-b3b8-7e6489ba4da9.wav,Kuna
65j24tCCaRzlyEcjm3D1,87c470ec-ada4-438a-b41b-bb84e6c8b223.aac,huduma za
65rRFELkv7kfHtJp0zl4,f1344e54-bfc1-4c58-ae36-d7e185957e12.aac,nyavu  na
65t7bSw3ZPnfPrHV8KqM,69a6938a-47df-4e73-a871-74614214e624.wav,Masikini anaumwa ndio
6652ysjYMOFoDVBhdiv8,e23c1dc1-6c42-4a41-9922-75f4e14296ce.aac,alipoitisha
665GH41YmswHBzgQgCjQ,ba06a7d2-32fc-4c6d-9d09-2f32390966af.wav,Inapendeza kuona juhudi
669JqPldRrlOB2l5JgXk,66ab9490-5106-4baa-ac83-845c2b3409de.aac,matetemeko
66CMavlnr9unXjGPf5vu,0b2c5fcb-a304-4ac8-88a5-b09bfc14d2cb.wav,ushirikiano wa wanajimbo
66MDfxvlOEn70ib8Ou1w,1ee9f8de-d54f-4dc4-8668-0fbc2eb253eb.wav,jifanye mjuaji ipo
66SB0LecnDs0mhvWI2DD,1f5ea7b4-244b-4c35-99a2-a68c9c334974.wav,ni
66SRPe7J8C4sBI7GSEK5,a6a2cc03-0749-49b1-a65f-91228abff3dc.aac,wenye
66UkaRyvaVSxqZg4oAlO,31c48677-ad45-42fd-8565-4339f959fe13.wav,hupenda kutoka kwa
66dtbzLEQlofKC4BNkn2,2863bc32-7ade-4f29-978d-523c88d915d0.wav,noor ni madrasa nzuri
670OXFlm1cnDO8tkYVts,987841f9-9716-4ff3-a821-454678156ff9.aac,Wakati wa uongozi wa
677ugnj1BzRDwPrQgLe6,82452cc6-6e15-4d3c-9dfb-31d103cbc516.wav,njaa wakati muda
67C0hLYlzhWGPfDa8CNl,f798d45b-0824-46e1-bfd9-7be8fca24c88.wav,Viongozi
67MiR1Du0BQZiFSRQnuj,63c2fe01-2a21-447f-b5fb-7318c888ccd6.wav,hupa juu sana kupita mawingu
67kL8Hv5MlrhAmFBmzeQ,cf749823-f3f7-4957-8af6-72be82f096b9.aac,njia za
67mQzrHp0D81w0yAyY7n,cfc457b5-b2cd-4e57-b4a4-0bd7c893dbb8.wav,ya kisiasa yakitokea nchi
67p5rnPnPNF05LX4D8Q4,59f59df6-82f8-4a27-a9b4-60dd38bbe8a0.aac,Pemba
67sCBdefpm7JJ0iiDQS2,7df65415-d429-4166-bcb3-013af6a2de8e.aac,njia za
67uAzvRMOhXlapjEo2AJ,3c9bb41c-3425-4560-9694-e5727bc3655c.aac,inatumia
67uWOShGcu7vHBJF6NCt,a63593b3-e084-4445-9e4f-8f3b089977f1.aac,kati ya Sh
